Año,Trimestre,Provincia,Tipo Conexion,Accesos
2017,1,Corrientes,Cablemodem,31994
2017,1,Entre Ríos,Cablemodem,65095
2017,1,Formosa,Cablemodem,6215
2017,1,Jujuy,Cablemodem,9278
2017,1,La Pampa,Cablemodem,47195
2017,1,La Rioja,Cablemodem,0
2017,1,Mendoza,Cablemodem,13030
2017,1,Misiones,Cablemodem,40142
2017,1,Neuquén,Cablemodem,48109
2017,1,Río Negro,Cablemodem,28785
2017,1,Salta,Cablemodem,26845
2017,1,San Juan,Cablemodem,451
2017,1,San Luis,Cablemodem,1120
2017,1,Santa Cruz,Cablemodem,2722
2017,1,Santa Fe,Cablemodem,226094
2017,1,Santiago Del Estero,Cablemodem,3900
2017,1,Tierra Del Fuego,Cablemodem,6905
2017,1,Tucumán,Cablemodem,5223
2016,4,Buenos Aires,Cablemodem,1414676
2016,4,Capital Federal,Cablemodem,914952
2016,4,Catamarca,Cablemodem,250
2016,4,Chaco,Cablemodem,33534
2016,4,Chubut,Cablemodem,955
2016,4,Córdoba,Cablemodem,289344
2016,4,Corrientes,Cablemodem,31497
2016,4,Entre Ríos,Cablemodem,64141
2016,4,Formosa,Cablemodem,6061
2016,4,Jujuy,Cablemodem,8731
2016,4,La Pampa,Cablemodem,47245
2016,4,La Rioja,Cablemodem,0
2016,4,Mendoza,Cablemodem,13030
2016,4,Misiones,Cablemodem,39294
2016,4,Neuquén,Cablemodem,46389
2016,4,Río Negro,Cablemodem,28474
2016,4,Salta,Cablemodem,26657
2016,4,San Juan,Cablemodem,451
2016,4,San Luis,Cablemodem,1120
2016,4,Santa Cruz,Cablemodem,2722
2016,4,Santa Fe,Cablemodem,225792
2016,4,Santiago Del Estero,Cablemodem,3900
2016,4,Tierra Del Fuego,Cablemodem,6905
2016,4,Tucumán,Cablemodem,4482
2016,3,Buenos Aires,Cablemodem,1355770
2016,3,Capital Federal,Cablemodem,905105
2016,3,Catamarca,Cablemodem,248
2016,3,Chaco,Cablemodem,32730
2016,3,Chubut,Cablemodem,935
2016,3,Córdoba,Cablemodem,285480
2016,3,Corrientes,Cablemodem,30813
2016,3,Entre Ríos,Cablemodem,61850
2016,3,Formosa,Cablemodem,5905
2016,3,Jujuy,Cablemodem,8236
2016,3,La Pampa,Cablemodem,45952
2016,3,La Rioja,Cablemodem,0
2016,3,Mendoza,Cablemodem,13030
2016,3,Misiones,Cablemodem,38130
2016,3,Neuquén,Cablemodem,44739
2016,3,Río Negro,Cablemodem,28496
2016,3,Salta,Cablemodem,26113
2016,3,San Juan,Cablemodem,451
2016,3,San Luis,Cablemodem,1113
2016,3,Santa Cruz,Cablemodem,2722
2016,3,Santa Fe,Cablemodem,223011
2016,3,Santiago Del Estero,Cablemodem,3900
2016,3,Tierra Del Fuego,Cablemodem,6276
2016,3,Tucumán,Cablemodem,3850
2016,2,Buenos Aires,Cablemodem,1305949
2016,2,Capital Federal,Cablemodem,892209
2016,2,Catamarca,Cablemodem,245
2016,2,Chaco,Cablemodem,31825
2016,2,Chubut,Cablemodem,867
2016,2,Córdoba,Cablemodem,277615
2016,2,Corrientes,Cablemodem,29845
2016,2,Entre Ríos,Cablemodem,58768
2016,2,Formosa,Cablemodem,5658
2016,2,Jujuy,Cablemodem,7374
2016,2,La Pampa,Cablemodem,44654
2016,2,La Rioja,Cablemodem,0
2016,2,Mendoza,Cablemodem,13030
2016,2,Misiones,Cablemodem,36145
2016,2,Neuquén,Cablemodem,42370
2016,2,Río Negro,Cablemodem,28100
2016,2,Salta,Cablemodem,24719
2016,2,San Juan,Cablemodem,451
2016,2,San Luis,Cablemodem,1063
2016,2,Santa Cruz,Cablemodem,2722
2016,2,Santa Fe,Cablemodem,219088
2016,2,Santiago Del Estero,Cablemodem,3900
2016,2,Tierra Del Fuego,Cablemodem,5707
2016,2,Tucumán,Cablemodem,2968
2016,1,Buenos Aires,Cablemodem,1200859
2016,1,Capital Federal,Cablemodem,832126
2016,1,Catamarca,Cablemodem,243
2016,1,Chaco,Cablemodem,29994
2016,1,Chubut,Cablemodem,834
2016,1,Córdoba,Cablemodem,252346
2016,1,Corrientes,Cablemodem,28491
2016,1,Entre Ríos,Cablemodem,54948
2016,1,Formosa,Cablemodem,5420
2016,1,Jujuy,Cablemodem,6751
2016,1,La Pampa,Cablemodem,41881
2016,1,La Rioja,Cablemodem,0
2016,1,Mendoza,Cablemodem,13030
2016,1,Misiones,Cablemodem,33330
2016,1,Neuquén,Cablemodem,36122
2016,1,Río Negro,Cablemodem,27312
2016,1,Salta,Cablemodem,22741
2016,1,San Juan,Cablemodem,451
2016,1,San Luis,Cablemodem,1042
2016,1,Santa Cruz,Cablemodem,2723
2016,1,Santa Fe,Cablemodem,204816
2016,1,Santiago Del Estero,Cablemodem,3900
2016,1,Tierra Del Fuego,Cablemodem,4834
2016,1,Tucumán,Cablemodem,2165
2015,4,Buenos Aires,Cablemodem,1223603
2015,4,Capital Federal,Cablemodem,879950
2015,4,Catamarca,Cablemodem,242
2015,4,Chaco,Cablemodem,29456
2015,4,Chubut,Cablemodem,811
2015,4,Córdoba,Cablemodem,266062
2015,4,Corrientes,Cablemodem,28178
2015,4,Entre Ríos,Cablemodem,53411
2015,4,Formosa,Cablemodem,5314
2015,4,Jujuy,Cablemodem,6933
2015,4,La Pampa,Cablemodem,42705
2015,4,La Rioja,Cablemodem,0
2015,4,Mendoza,Cablemodem,13030
2015,4,Misiones,Cablemodem,32533
2015,4,Neuquén,Cablemodem,38902
2015,4,Río Negro,Cablemodem,27221
2015,4,Salta,Cablemodem,22446
2015,4,San Juan,Cablemodem,451
2015,4,San Luis,Cablemodem,1025
2015,4,Santa Cruz,Cablemodem,2723
2015,4,Santa Fe,Cablemodem,212911
2015,4,Santiago Del Estero,Cablemodem,4365
2015,4,Tierra Del Fuego,Cablemodem,4301
2015,4,Tucumán,Cablemodem,1653
2015,3,Buenos Aires,Cablemodem,1183894
2015,3,Capital Federal,Cablemodem,871262
2015,3,Catamarca,Cablemodem,242
2015,3,Chaco,Cablemodem,28809
2015,3,Chubut,Cablemodem,792
2015,3,Córdoba,Cablemodem,264055
2015,3,Corrientes,Cablemodem,27604
2015,3,Entre Ríos,Cablemodem,51945
2015,3,Formosa,Cablemodem,5264
2015,3,Jujuy,Cablemodem,6895
2015,3,La Pampa,Cablemodem,41886
2015,3,La Rioja,Cablemodem,0
2015,3,Mendoza,Cablemodem,13030
2015,3,Misiones,Cablemodem,31635
2015,3,Neuquén,Cablemodem,36620
2015,3,Río Negro,Cablemodem,27130
2015,3,Salta,Cablemodem,21688
2015,3,San Juan,Cablemodem,451
2015,3,San Luis,Cablemodem,1025
2015,3,Santa Cruz,Cablemodem,2718
2015,3,Santa Fe,Cablemodem,209673
2015,3,Santiago Del Estero,Cablemodem,4365
2015,3,Tierra Del Fuego,Cablemodem,8085
2015,3,Tucumán,Cablemodem,1135
2015,2,Buenos Aires,Cablemodem,1141052
2015,2,Capital Federal,Cablemodem,858342
2015,2,Catamarca,Cablemodem,242
2015,2,Chaco,Cablemodem,27809
2015,2,Chubut,Cablemodem,762
2015,2,Córdoba,Cablemodem,255596
2015,2,Corrientes,Cablemodem,26553
2015,2,Entre Ríos,Cablemodem,49767
2015,2,Formosa,Cablemodem,5164
2015,2,Jujuy,Cablemodem,5482
2015,2,La Pampa,Cablemodem,40825
2015,2,La Rioja,Cablemodem,0
2015,2,Mendoza,Cablemodem,13030
2015,2,Misiones,Cablemodem,29283
2015,2,Neuquén,Cablemodem,34183
2015,2,Río Negro,Cablemodem,26268
2015,2,Salta,Cablemodem,20297
2015,2,San Juan,Cablemodem,451
2015,2,San Luis,Cablemodem,1025
2015,2,Santa Cruz,Cablemodem,2707
2015,2,Santa Fe,Cablemodem,204685
2015,2,Santiago Del Estero,Cablemodem,4365
2015,2,Tierra Del Fuego,Cablemodem,7927
2015,2,Tucumán,Cablemodem,479
2015,1,Buenos Aires,Cablemodem,1096836
2015,1,Capital Federal,Cablemodem,841743
2015,1,Catamarca,Cablemodem,241
2015,1,Chaco,Cablemodem,26161
2015,1,Chubut,Cablemodem,717
2015,1,Córdoba,Cablemodem,247564
2015,1,Corrientes,Cablemodem,25372
2015,1,Entre Ríos,Cablemodem,47411
2015,1,Formosa,Cablemodem,4951
2015,1,Jujuy,Cablemodem,5048
2015,1,La Pampa,Cablemodem,39571
2015,1,La Rioja,Cablemodem,0
2015,1,Mendoza,Cablemodem,13030
2015,1,Misiones,Cablemodem,26836
2015,1,Neuquén,Cablemodem,32152
2015,1,Río Negro,Cablemodem,25217
2015,1,Salta,Cablemodem,19781
2015,1,San Juan,Cablemodem,451
2015,1,San Luis,Cablemodem,1025
2015,1,Santa Cruz,Cablemodem,2700
2015,1,Santa Fe,Cablemodem,199037
2015,1,Santiago Del Estero,Cablemodem,4365
2015,1,Tierra Del Fuego,Cablemodem,7924
2015,1,Tucumán,Cablemodem,115
2014,4,Buenos Aires,Cablemodem,1070135
2014,4,Capital Federal,Cablemodem,840224
2014,4,Catamarca,Cablemodem,241
2014,4,Chaco,Cablemodem,10918
2014,4,Chubut,Cablemodem,697
2014,4,Córdoba,Cablemodem,240452
2014,4,Corrientes,Cablemodem,9526
2014,4,Entre Ríos,Cablemodem,23027
2014,4,Formosa,Cablemodem,4896
2014,4,Jujuy,Cablemodem,4583
2014,4,La Pampa,Cablemodem,34281
2014,4,La Rioja,Cablemodem,0
2014,4,Mendoza,Cablemodem,13030
2014,4,Misiones,Cablemodem,18613
2014,4,Neuquén,Cablemodem,31778
2014,4,Río Negro,Cablemodem,23703
2014,4,Salta,Cablemodem,17289
2014,4,San Juan,Cablemodem,451
2014,4,San Luis,Cablemodem,926
2014,4,Santa Cruz,Cablemodem,448
2014,4,Santa Fe,Cablemodem,183009
2014,4,Santiago Del Estero,Cablemodem,4231
2014,4,Tierra Del Fuego,Cablemodem,3664
2014,4,Tucumán,Cablemodem,97
2014,3,Buenos Aires,Cablemodem,1110628
2014,3,Capital Federal,Cablemodem,833402
2014,3,Catamarca,Cablemodem,244
2014,3,Chaco,Cablemodem,10336
2014,3,Chubut,Cablemodem,668
2014,3,Córdoba,Cablemodem,240334
2014,3,Corrientes,Cablemodem,9184
2014,3,Entre Ríos,Cablemodem,22440
2014,3,Formosa,Cablemodem,4836
2014,3,Jujuy,Cablemodem,3541
2014,3,La Pampa,Cablemodem,33940
2014,3,La Rioja,Cablemodem,0
2014,3,Mendoza,Cablemodem,13030
2014,3,Misiones,Cablemodem,18373
2014,3,Neuquén,Cablemodem,30964
2014,3,Río Negro,Cablemodem,26590
2014,3,Salta,Cablemodem,18394
2014,3,San Juan,Cablemodem,451
2014,3,San Luis,Cablemodem,925
2014,3,Santa Cruz,Cablemodem,492
2014,3,Santa Fe,Cablemodem,183630
2014,3,Santiago Del Estero,Cablemodem,3900
2014,3,Tierra Del Fuego,Cablemodem,3469
2014,3,Tucumán,Cablemodem,97
2014,2,Buenos Aires,Cablemodem,1025490
2014,2,Capital Federal,Cablemodem,828411
2014,2,Catamarca,Cablemodem,243
2014,2,Chaco,Cablemodem,9870
2014,2,Chubut,Cablemodem,649
2014,2,Córdoba,Cablemodem,234729
2014,2,Corrientes,Cablemodem,8680
2014,2,Entre Ríos,Cablemodem,21706
2014,2,Formosa,Cablemodem,4628
2014,2,Jujuy,Cablemodem,4161
2014,2,La Pampa,Cablemodem,32600
2014,2,La Rioja,Cablemodem,0
2014,2,Mendoza,Cablemodem,13030
2014,2,Misiones,Cablemodem,17594
2014,2,Neuquén,Cablemodem,29776
2014,2,Río Negro,Cablemodem,24944
2014,2,Salta,Cablemodem,17504
2014,2,San Juan,Cablemodem,451
2014,2,San Luis,Cablemodem,925
2014,2,Santa Cruz,Cablemodem,448
2014,2,Santa Fe,Cablemodem,178495
2014,2,Santiago Del Estero,Cablemodem,4231
2014,2,Tierra Del Fuego,Cablemodem,3008
2014,2,Tucumán,Cablemodem,97
2014,1,Buenos Aires,Cablemodem,1000879
2014,1,Capital Federal,Cablemodem,820161
2014,1,Catamarca,Cablemodem,46
2014,1,Chaco,Cablemodem,9497
2014,1,Chubut,Cablemodem,539
2014,1,Córdoba,Cablemodem,225769
2014,1,Corrientes,Cablemodem,8279
2014,1,Entre Ríos,Cablemodem,21379
2014,1,Formosa,Cablemodem,4548
2014,1,Jujuy,Cablemodem,4030
2014,1,La Pampa,Cablemodem,31305
2014,1,La Rioja,Cablemodem,0
2014,1,Mendoza,Cablemodem,12076
2014,1,Misiones,Cablemodem,17191
2014,1,Neuquén,Cablemodem,28161
2014,1,Río Negro,Cablemodem,24156
2014,1,Salta,Cablemodem,17538
2014,1,San Juan,Cablemodem,434
2014,1,San Luis,Cablemodem,428
2014,1,Santa Cruz,Cablemodem,100
2014,1,Santa Fe,Cablemodem,174296
2014,1,Santiago Del Estero,Cablemodem,3598
2014,1,Tierra Del Fuego,Cablemodem,2837
2014,1,Tucumán,Cablemodem,83
2022,3,Buenos Aires,Fibra óptica,1436433
2022,3,Capital Federal,Fibra óptica,129218
2022,3,Catamarca,Fibra óptica,46224
2022,3,Chaco,Fibra óptica,44645
2022,3,Chubut,Fibra óptica,9574
2022,3,Córdoba,Fibra óptica,338570
2022,3,Corrientes,Fibra óptica,18619
2022,3,Entre Ríos,Fibra óptica,36971
2022,3,Formosa,Fibra óptica,11041
2022,3,Jujuy,Fibra óptica,40172
2022,3,La Pampa,Fibra óptica,23551
2022,3,La Rioja,Fibra óptica,19697
2022,3,Mendoza,Fibra óptica,142615
2022,3,Misiones,Fibra óptica,39046
2022,3,Neuquén,Fibra óptica,29396
2022,3,Río Negro,Fibra óptica,41017
2022,3,Salta,Fibra óptica,50254
2022,3,San Juan,Fibra óptica,12328
2022,3,San Luis,Fibra óptica,248
2022,3,Santa Cruz,Fibra óptica,10815
2022,3,Santa Fe,Fibra óptica,215189
2022,3,Santiago Del Estero,Fibra óptica,13170
2022,3,Tierra Del Fuego,Fibra óptica,403
2022,3,Tucumán,Fibra óptica,162345
2022,2,Buenos Aires,Fibra óptica,1399043
2022,2,Capital Federal,Fibra óptica,121506
2022,2,Catamarca,Fibra óptica,42087
2022,2,Chaco,Fibra óptica,42194
2022,2,Chubut,Fibra óptica,9574
2022,2,Córdoba,Fibra óptica,308895
2022,2,Corrientes,Fibra óptica,18181
2022,2,Entre Ríos,Fibra óptica,35839
2022,2,Formosa,Fibra óptica,9875
2022,2,Jujuy,Fibra óptica,34184
2022,2,La Pampa,Fibra óptica,22994
2022,2,La Rioja,Fibra óptica,19189
2022,2,Mendoza,Fibra óptica,135504
2022,2,Misiones,Fibra óptica,33649
2022,2,Neuquén,Fibra óptica,28824
2022,2,Río Negro,Fibra óptica,40946
2022,2,Salta,Fibra óptica,47076
2022,2,San Juan,Fibra óptica,12328
2022,2,San Luis,Fibra óptica,248
2022,2,Santa Cruz,Fibra óptica,10815
2022,2,Santa Fe,Fibra óptica,189503
2022,2,Santiago Del Estero,Fibra óptica,11605
2022,2,Tierra Del Fuego,Fibra óptica,403
2022,2,Tucumán,Fibra óptica,148823
2022,1,Buenos Aires,Fibra óptica,1242121
2022,1,Capital Federal,Fibra óptica,62308
2022,1,Catamarca,Fibra óptica,29118
2022,1,Chaco,Fibra óptica,36662
2022,1,Chubut,Fibra óptica,9184
2022,1,Córdoba,Fibra óptica,235838
2022,1,Corrientes,Fibra óptica,10875
2022,1,Entre Ríos,Fibra óptica,23091
2022,1,Formosa,Fibra óptica,5146
2022,1,Jujuy,Fibra óptica,25949
2022,1,La Pampa,Fibra óptica,21739
2022,1,La Rioja,Fibra óptica,9546
2022,1,Mendoza,Fibra óptica,123228
2022,1,Misiones,Fibra óptica,25178
2022,1,Neuquén,Fibra óptica,24193
2022,1,Río Negro,Fibra óptica,38037
2022,1,Salta,Fibra óptica,40994
2022,1,San Juan,Fibra óptica,11294
2022,1,San Luis,Fibra óptica,31
2022,1,Santa Cruz,Fibra óptica,10766
2022,1,Santa Fe,Fibra óptica,146552
2022,1,Santiago Del Estero,Fibra óptica,1093
2022,1,Tierra Del Fuego,Fibra óptica,416
2022,1,Tucumán,Fibra óptica,86174
2021,4,Buenos Aires,Fibra óptica,1176024
2021,4,Capital Federal,Fibra óptica,60005
2021,4,Catamarca,Fibra óptica,25100
2021,4,Chaco,Fibra óptica,34688
2021,4,Chubut,Fibra óptica,9655
2021,4,Córdoba,Fibra óptica,217214
2021,4,Corrientes,Fibra óptica,10138
2021,4,Entre Ríos,Fibra óptica,23452
2021,4,Formosa,Fibra óptica,5151
2021,4,Jujuy,Fibra óptica,24156
2021,4,La Pampa,Fibra óptica,20192
2021,4,La Rioja,Fibra óptica,9446
2021,4,Mendoza,Fibra óptica,109667
2021,4,Misiones,Fibra óptica,22035
2021,4,Neuquén,Fibra óptica,23253
2021,4,Río Negro,Fibra óptica,32212
2021,4,Salta,Fibra óptica,39555
2021,4,San Juan,Fibra óptica,11072
2021,4,San Luis,Fibra óptica,30
2021,4,Santa Cruz,Fibra óptica,10031
2021,4,Santa Fe,Fibra óptica,128856
2021,4,Santiago Del Estero,Fibra óptica,1088
2021,4,Tierra Del Fuego,Fibra óptica,426
2021,4,Tucumán,Fibra óptica,78790
2021,3,Buenos Aires,Fibra óptica,885613
2021,3,Capital Federal,Fibra óptica,42966
2021,3,Catamarca,Fibra óptica,22331
2021,3,Chaco,Fibra óptica,27583
2021,3,Chubut,Fibra óptica,8946
2021,3,Córdoba,Fibra óptica,167495
2021,3,Corrientes,Fibra óptica,7542
2021,3,Entre Ríos,Fibra óptica,20485
2021,3,Formosa,Fibra óptica,4730
2021,3,Jujuy,Fibra óptica,19926
2021,3,La Pampa,Fibra óptica,17817
2021,3,La Rioja,Fibra óptica,9444
2021,3,Mendoza,Fibra óptica,70579
2021,3,Misiones,Fibra óptica,10969
2021,3,Neuquén,Fibra óptica,16455
2021,3,Río Negro,Fibra óptica,18725
2021,3,Salta,Fibra óptica,36126
2021,3,San Juan,Fibra óptica,6670
2021,3,San Luis,Fibra óptica,27
2021,3,Santa Cruz,Fibra óptica,6328
2021,3,Santa Fe,Fibra óptica,93412
2021,3,Santiago Del Estero,Fibra óptica,909
2021,3,Tierra Del Fuego,Fibra óptica,6
2021,3,Tucumán,Fibra óptica,70964
2021,2,Buenos Aires,Fibra óptica,854173
2021,2,Capital Federal,Fibra óptica,41318
2021,2,Catamarca,Fibra óptica,22331
2021,2,Chaco,Fibra óptica,27584
2021,2,Chubut,Fibra óptica,6081
2021,2,Córdoba,Fibra óptica,151855
2021,2,Corrientes,Fibra óptica,3731
2021,2,Entre Ríos,Fibra óptica,17856
2021,2,Formosa,Fibra óptica,3610
2021,2,Jujuy,Fibra óptica,19611
2021,2,La Pampa,Fibra óptica,17132
2021,2,La Rioja,Fibra óptica,9445
2021,2,Mendoza,Fibra óptica,44696
2021,2,Misiones,Fibra óptica,10376
2021,2,Neuquén,Fibra óptica,15619
2021,2,Río Negro,Fibra óptica,18727
2021,2,Salta,Fibra óptica,32050
2021,2,San Juan,Fibra óptica,6673
2021,2,San Luis,Fibra óptica,28
2021,2,Santa Cruz,Fibra óptica,6328
2021,2,Santa Fe,Fibra óptica,90424
2021,2,Santiago Del Estero,Fibra óptica,909
2021,2,Tierra Del Fuego,Fibra óptica,6
2021,2,Tucumán,Fibra óptica,71683
2021,1,Buenos Aires,Fibra óptica,821597
2021,1,Capital Federal,Fibra óptica,39980
2021,1,Catamarca,Fibra óptica,18688
2021,1,Chaco,Fibra óptica,25426
2021,1,Chubut,Fibra óptica,3444
2021,1,Córdoba,Fibra óptica,134634
2021,1,Corrientes,Fibra óptica,3337
2021,1,Entre Ríos,Fibra óptica,16846
2021,1,Formosa,Fibra óptica,2562
2021,1,Jujuy,Fibra óptica,17322
2021,1,La Pampa,Fibra óptica,15779
2021,1,La Rioja,Fibra óptica,1
2021,1,Mendoza,Fibra óptica,38619
2021,1,Misiones,Fibra óptica,7064
2021,1,Neuquén,Fibra óptica,14171
2021,1,Río Negro,Fibra óptica,17828
2021,1,Salta,Fibra óptica,31498
2021,1,San Juan,Fibra óptica,6671
2021,1,San Luis,Fibra óptica,28
2021,1,Santa Cruz,Fibra óptica,5975
2021,1,Santa Fe,Fibra óptica,70976
2021,1,Santiago Del Estero,Fibra óptica,570
2021,1,Tierra Del Fuego,Fibra óptica,6
2021,1,Tucumán,Fibra óptica,69954
2020,4,Buenos Aires,Fibra óptica,804991
2020,4,Capital Federal,Fibra óptica,39890
2020,4,Catamarca,Fibra óptica,17856
2020,4,Chaco,Fibra óptica,23687
2020,4,Chubut,Fibra óptica,3040
2020,4,Córdoba,Fibra óptica,125620
2020,4,Corrientes,Fibra óptica,3146
2020,4,Entre Ríos,Fibra óptica,15653
2020,4,Formosa,Fibra óptica,2432
2020,4,Jujuy,Fibra óptica,15639
2020,4,La Pampa,Fibra óptica,15432
2020,4,La Rioja,Fibra óptica,1
2020,4,Mendoza,Fibra óptica,36083
2020,4,Misiones,Fibra óptica,6589
2020,4,Neuquén,Fibra óptica,13732
2020,4,Río Negro,Fibra óptica,17826
2020,4,Salta,Fibra óptica,30604
2020,4,San Juan,Fibra óptica,6599
2020,4,San Luis,Fibra óptica,27
2020,4,Santa Cruz,Fibra óptica,1041
2020,4,Santa Fe,Fibra óptica,62692
2020,4,Santiago Del Estero,Fibra óptica,570
2020,4,Tierra Del Fuego,Fibra óptica,6
2020,4,Tucumán,Fibra óptica,68043
2020,3,Buenos Aires,Fibra óptica,749087
2020,3,Capital Federal,Fibra óptica,39417
2020,3,Catamarca,Fibra óptica,16857
2020,3,Chaco,Fibra óptica,20675
2020,3,Chubut,Fibra óptica,2897
2020,3,Córdoba,Fibra óptica,102217
2020,3,Corrientes,Fibra óptica,2960
2020,3,Entre Ríos,Fibra óptica,13954
2020,3,Formosa,Fibra óptica,2000
2020,3,Jujuy,Fibra óptica,11112
2020,3,La Pampa,Fibra óptica,14677
2020,3,La Rioja,Fibra óptica,1
2020,3,Mendoza,Fibra óptica,32817
2020,3,Misiones,Fibra óptica,2572
2020,3,Neuquén,Fibra óptica,11043
2020,3,Río Negro,Fibra óptica,10381
2020,3,Salta,Fibra óptica,25445
2020,3,San Juan,Fibra óptica,5509
2020,3,San Luis,Fibra óptica,6
2020,3,Santa Cruz,Fibra óptica,1027
2020,3,Santa Fe,Fibra óptica,45721
2020,3,Santiago Del Estero,Fibra óptica,555
2020,3,Tierra Del Fuego,Fibra óptica,0
2020,3,Tucumán,Fibra óptica,59949
2020,2,Buenos Aires,Fibra óptica,723072
2020,2,Capital Federal,Fibra óptica,39482
2020,2,Catamarca,Fibra óptica,14878
2020,2,Chaco,Fibra óptica,17266
2020,2,Chubut,Fibra óptica,1324
2020,2,Córdoba,Fibra óptica,85818
2020,2,Corrientes,Fibra óptica,3144
2020,2,Entre Ríos,Fibra óptica,13954
2020,2,Formosa,Fibra óptica,1882
2020,2,Jujuy,Fibra óptica,5057
2020,2,La Pampa,Fibra óptica,14232
2020,2,La Rioja,Fibra óptica,1
2020,2,Mendoza,Fibra óptica,29613
2020,2,Misiones,Fibra óptica,2579
2020,2,Neuquén,Fibra óptica,11037
2020,2,Río Negro,Fibra óptica,10382
2020,2,Salta,Fibra óptica,24289
2020,2,San Juan,Fibra óptica,5509
2020,2,San Luis,Fibra óptica,6
2020,2,Santa Cruz,Fibra óptica,1027
2020,2,Santa Fe,Fibra óptica,46698
2020,2,Santiago Del Estero,Fibra óptica,355
2020,2,Tierra Del Fuego,Fibra óptica,0
2020,2,Tucumán,Fibra óptica,55120
2020,1,Buenos Aires,Fibra óptica,720688
2020,1,Capital Federal,Fibra óptica,38898
2020,1,Catamarca,Fibra óptica,12056
2020,1,Chaco,Fibra óptica,11958
2020,1,Chubut,Fibra óptica,1324
2020,1,Córdoba,Fibra óptica,68512
2020,1,Corrientes,Fibra óptica,2172
2020,1,Entre Ríos,Fibra óptica,13245
2020,1,Formosa,Fibra óptica,1800
2020,1,Jujuy,Fibra óptica,3078
2020,1,La Pampa,Fibra óptica,13821
2020,1,La Rioja,Fibra óptica,0
2020,1,Mendoza,Fibra óptica,28059
2020,1,Misiones,Fibra óptica,1220
2020,1,Neuquén,Fibra óptica,11031
2020,1,Río Negro,Fibra óptica,10381
2020,1,Salta,Fibra óptica,23025
2020,1,San Juan,Fibra óptica,5508
2020,1,San Luis,Fibra óptica,5
2020,1,Santa Cruz,Fibra óptica,1026
2020,1,Santa Fe,Fibra óptica,35123
2020,1,Santiago Del Estero,Fibra óptica,200
2020,1,Tierra Del Fuego,Fibra óptica,0
2020,1,Tucumán,Fibra óptica,44687
2019,4,Buenos Aires,Fibra óptica,669194
2019,4,Capital Federal,Fibra óptica,35534
2019,4,Catamarca,Fibra óptica,9506
2019,4,Chaco,Fibra óptica,8831
2019,4,Chubut,Fibra óptica,1324
2019,4,Córdoba,Fibra óptica,53335
2019,4,Corrientes,Fibra óptica,2002
2019,4,Entre Ríos,Fibra óptica,12875
2019,4,Formosa,Fibra óptica,1760
2019,4,Jujuy,Fibra óptica,873
2019,4,La Pampa,Fibra óptica,4942
2019,4,La Rioja,Fibra óptica,0
2019,4,Mendoza,Fibra óptica,24989
2019,4,Misiones,Fibra óptica,847
2019,4,Neuquén,Fibra óptica,10549
2019,4,Río Negro,Fibra óptica,9658
2019,4,Salta,Fibra óptica,21865
2019,4,San Juan,Fibra óptica,4931
2019,4,San Luis,Fibra óptica,6
2019,4,Santa Cruz,Fibra óptica,1036
2019,4,Santa Fe,Fibra óptica,27464
2019,4,Santiago Del Estero,Fibra óptica,200
2019,4,Tierra Del Fuego,Fibra óptica,0
2019,4,Tucumán,Fibra óptica,39574
2019,3,Buenos Aires,Fibra óptica,425386
2019,3,Capital Federal,Fibra óptica,24900
2019,3,Catamarca,Fibra óptica,13
2019,3,Chaco,Fibra óptica,8063
2019,3,Chubut,Fibra óptica,1917
2019,3,Córdoba,Fibra óptica,30064
2019,3,Corrientes,Fibra óptica,1888
2019,3,Entre Ríos,Fibra óptica,12888
2019,3,Formosa,Fibra óptica,1476
2019,3,Jujuy,Fibra óptica,274
2019,3,La Pampa,Fibra óptica,4994
2019,3,La Rioja,Fibra óptica,11
2019,3,Mendoza,Fibra óptica,6865
2019,3,Misiones,Fibra óptica,829
2019,3,Neuquén,Fibra óptica,5560
2019,3,Río Negro,Fibra óptica,9739
2019,3,Salta,Fibra óptica,733
2019,3,San Juan,Fibra óptica,1227
2019,3,San Luis,Fibra óptica,350
2019,3,Santa Cruz,Fibra óptica,969
2019,3,Santa Fe,Fibra óptica,18690
2019,3,Santiago Del Estero,Fibra óptica,219
2019,3,Tierra Del Fuego,Fibra óptica,651
2019,3,Tucumán,Fibra óptica,116
2019,2,Buenos Aires,Fibra óptica,382971
2019,2,Capital Federal,Fibra óptica,36082
2019,2,Catamarca,Fibra óptica,13
2019,2,Chaco,Fibra óptica,4203
2019,2,Chubut,Fibra óptica,1917
2019,2,Córdoba,Fibra óptica,23023
2019,2,Corrientes,Fibra óptica,1701
2019,2,Entre Ríos,Fibra óptica,12764
2019,2,Formosa,Fibra óptica,1382
2019,2,Jujuy,Fibra óptica,274
2019,2,La Pampa,Fibra óptica,4840
2019,2,La Rioja,Fibra óptica,11
2019,2,Mendoza,Fibra óptica,6865
2019,2,Misiones,Fibra óptica,543
2019,2,Neuquén,Fibra óptica,4983
2019,2,Río Negro,Fibra óptica,4037
2019,2,Salta,Fibra óptica,725
2019,2,San Juan,Fibra óptica,1174
2019,2,San Luis,Fibra óptica,347
2019,2,Santa Cruz,Fibra óptica,379
2019,2,Santa Fe,Fibra óptica,18236
2019,2,Santiago Del Estero,Fibra óptica,219
2019,2,Tierra Del Fuego,Fibra óptica,651
2019,2,Tucumán,Fibra óptica,116
